EN (MeV),XS (mb)
1.05,3.3947078353253652
1.06,3.244156706507304
1.07,3.093605577689243
1.0799999999999998,2.9430544488711816
1.0899999999999999,2.792503320053121
1.0999999999999999,2.641952191235059
1.1099999999999999,2.4914010624169984
1.1199999999999999,2.3408499335989377
1.13,2.1902988047808765
1.14,2.039747675962815
1.15,1.889196547144754
1.16,1.738645418326693
1.17,1.588094289508632
1.18,1.437543160690571
1.19,1.2869920318725097
1.2,1.1364409030544487
1.21,1.1045694006309148
1.22,1.547416403785489
1.23,1.990263406940063
1.24,2.4331104100946375
1.25,2.8759574132492114
1.26,3.3188044164037853
1.27,3.7616514195583597
1.28,4.204498422712933
1.29,4.647345425867509
1.3,5.090192429022082
1.3099999999999998,5.533039432176656
1.3199999999999998,5.975886435331231
1.3299999999999998,6.418733438485805
1.3399999999999999,6.122608828828828
1.3499999999999999,5.144356576576577
1.3599999999999999,4.166104324324324
1.3699999999999999,3.1878520720720713
1.38,2.2095998198198195
1.39,1.2313475675675674
1.4,1.2316741910023676
1.41,1.262266140489345
1.42,1.292858089976322
1.43,1.323450039463299
1.44,1.3540419889502764
1.45,1.3846339384372535
1.46,1.4152258879242305
1.47,1.4458178374112074
1.48,1.4764097868981847
1.49,1.5070017363851618
1.5,1.5375936858721388
1.51,1.5681856353591161
1.52,1.638029740791269
1.53,1.799462210095498
1.54,1.9608946793997273
1.5499999999999998,2.1223271487039566
1.5599999999999998,2.283759618008186
1.5699999999999998,2.4451920873124147
1.5799999999999998,2.6066245566166444
1.5899999999999999,2.768057025920873
1.5999999999999999,2.6899056746532155
1.6099999999999999,2.604344514501892
1.6199999999999999,2.5187833543505675
1.63,2.4332221941992436
1.64,2.3476610340479196
1.65,2.262099873896595
1.66,2.176538713745271
1.67,2.10493494949495
1.68,2.3683086868686867
1.69,2.6316824242424244
1.7,2.8950561616161616
1.71,3.158429898989899
1.72,3.492787974683544
1.73,4.54487658227848
1.74,5.5295664473684205
1.75,6.4495006578947365
1.76,7.3694348684210516
1.77,8.289369078947367
1.78,9.209303289473683
1.7899999999999998,10.767775930971844
1.7999999999999998,12.359855858310627
1.8099999999999998,13.95193578564941
1.8199999999999998,15.544015712988195
1.8299999999999998,17.136095640326975
1.8399999999999999,18.72817556766576
1.8499999999999999,20.32025549500454
1.8599999999999999,21.912335422343325
1.8699999999999999,23.50441534968211
1.88,25.096495277020896
1.89,26.688575204359672
1.9,27.391090843373497
1.91,28.03682578313253
1.92,28.68256072289157
1.93,29.328295662650604
1.94,29.974030602409638
1.95,30.619765542168675
1.96,31.265500481927713
1.97,31.91123542168675
1.98,32.55697036144578
1.99,33.202705301204816
2.0,33.84844024096385
2.01,34.49417518072289
2.02,36.50972405660377
2.03,39.95099764150943
2.04,43.39227122641509
2.05,46.833544811320756
2.06,50.27481839622642
2.07,53.716091981132074
2.08,56.54513223300972
2.09,55.27691864077671
2.1,54.008705048543696
2.11,52.740491456310686
2.12,51.47227786407767
2.13,50.20406427184466
2.14,52.173036953242836
2.15,54.208074660633486
2.1599999999999997,56.243112368024136
2.17,58.278150075414786
2.1799999999999997,60.313187782805436
2.19,62.348225490196086
2.1999999999999997,66.79377572559366
2.21,75.71599208443273
2.2199999999999998,84.63820844327178
2.23,93.56042480211082
2.2399999999999998,95.24571803278688
2.25,91.24485737704919
2.26,87.24399672131148
2.27,83.24313606557376
2.28,79.24227540983607
2.29,76.29426858316222
2.3,73.84172238193018
2.31,71.38917618069814
2.32,68.93662997946612
2.33,66.4840837782341
2.34,67.7707417721519
2.35,69.9344970464135
2.36,72.0982523206751
2.37,74.26200759493672
2.38,76.37185689655172
2.3899999999999997,77.76552684729064
2.4,79.15919679802955
2.4099999999999997,80.55286674876847
2.42,81.8536151291513
2.4299999999999997,73.95512804428043
2.44,66.05664095940959
2.4499999999999997,58.95809014373717
2.46,53.72605728952772
2.4699999999999998,48.49402443531828
2.48,43.26199158110883
2.4899999999999998,38.02995872689939
2.5,34.6916339050132
2.51,33.86357321899736
2.52,33.03551253298153
2.53,32.207451846965704
2.54,31.379391160949872
2.55,30.551330474934037
2.56,29.72326978891821
2.57,28.895209102902374
2.58,43.79495387453874
2.59,61.47019372693727
2.6,74.2961757894737
2.61,57.33386
2.6199999999999997,42.7708323943662
2.63,35.80555070422535
2.6399999999999997,28.840269014084505
2.65,34.15590327868853
2.6599999999999997,57.89291147540983
2.67,81.62991967213115
2.6799999999999997,65.62661534246575
2.69,47.967464657534244
2.6999999999999997,30.308313972602736
2.71,18.084965652173913
2.7199999999999998,17.960661304347823
2.73,18.074915763546795
2.7399999999999998,41.80649211822659
2.75,65.5380684729064
2.76,28.97331330049261
2.77,30.833756650246304
2.78,32.6942
2.79,110.93847807486631
2.8,175.79707603833867
2.81,151.07458402555912
2.82,126.35209201277955
2.83,101.6296
2.84,76.90710798722044
2.85,52.18461597444088
2.86,27.462123961661337
2.8699999999999997,23.674461575562702
2.88,23.014992122186495
2.8899999999999997,22.35552266881029
2.9,21.696053215434084
2.9099999999999997,21.036583762057877
2.92,20.377114308681673
2.9299999999999997,21.175283540925268
2.94,22.758335142348756
2.9499999999999997,24.34138674377224
2.96,25.924438345195732
2.9699999999999998,27.507489946619216
2.98,29.090541548042705
2.9899999999999998,30.673593149466196
3.0,32.256644750889684
3.01,33.83969635231317
3.02,35.42274795373665
3.03,37.005799555160145
3.04,38.189352556818186
3.05,38.79801732954546
3.06,39.40668210227273
3.07,40.015346875000006
3.08,39.33817075208914
3.09,38.50207047353761
3.0999999999999996,37.66597019498607
3.11,36.82986991643454
3.1199999999999997,35.99376963788301
3.13,35.15766935933148
3.1399999999999997,34.32156908077995
3.15,35.96772280513918
3.1599999999999997,38.62775492505354
3.17,41.287787044967885
3.1799999999999997,43.947819164882226
3.19,46.607851284796574
3.1999999999999997,49.26788340471092
3.21,51.92791552462526
3.2199999999999998,54.58794764453961
3.23,57.247979764453966
3.2399999999999998,61.11523729662077
3.25,67.03804080100124
3.26,72.96084430538173
3.27,78.88364780976221
3.28,84.80645131414268
3.29,90.72925481852315
3.3,96.65205832290363
3.31,102.57486182728411
3.32,103.68562117647058
3.33,96.9451505882353
3.34,90.20468
3.3499999999999996,83.4642094117647
3.36,76.72373882352942
3.3699999999999997,69.98326823529412
3.38,67.91517631578947
3.3899999999999997,72.04070263157894
3.4,77.92435838926174
3.4099999999999997,84.71201276595745
